,Year,Farmer Tracenet code,Village,District,State,Latitude,Longitude,Crops,Area (HA),Estimated yield (MT),geometry,yield
204,2016,AP1226000031,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Brinjal,0.2,4.0,POINT (nan nan),20.0
205,2016,AP1226000032,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.0,32.0,POINT (nan nan),16.0
206,2016,AP1226000033,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.3,18.0,POINT (nan nan),13.846153846153845
207,2016,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.1,38.0,POINT (nan nan),18.095238095238095
208,2016,AP1226000034,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Brinjal,0.3,5.0,POINT (nan nan),16.666666666666668
209,2016,AP1226000035,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.0,30.0,POINT (nan nan),15.0
210,2016,AP1226000036,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.4,20.0,POINT (nan nan),14.285714285714286
211,2016,AP1226000037,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.2,20.0,POINT (nan nan),16.666666666666668
212,2016,AP1226000038,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,3.6,55.0,POINT (nan nan),15.277777777777777
213,2016,AP1226000039,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.2,32.0,POINT (nan nan),14.545454545454545
214,2016,AP1226000040,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.0,31.0,POINT (nan nan),15.5
215,2016,AP1226000041,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.6,25.0,POINT (nan nan),15.625
216,2016,AP1226000043,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.2,30.0,POINT (nan nan),13.636363636363635
217,2016,AP1226000044,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.0,30.0,POINT (nan nan),15.0
218,2016,AP1226000045,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.8,30.0,POINT (nan nan),16.666666666666668
219,2016,AP1226000046,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.3,18.0,POINT (nan nan),13.846153846153845
220,2016,AP1226000047,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.8,25.0,POINT (nan nan),13.88888888888889
221,2016,AP1226000053,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.4,19.0,POINT (nan nan),13.571428571428573
222,2016,AP1226000067,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.1,31.0,POINT (nan nan),14.761904761904761
223,2016,AP1226000072,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,2.0,31.0,POINT (nan nan),15.5
224,2016,AP1226000073,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.8,30.0,POINT (nan nan),16.666666666666668
225,2016,AP1226000074,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.0,16.0,POINT (nan nan),16.0
226,2016,AP1226000075,Srungavapukota Seetharampuram,Vizianagaram,Andhrapradesh,,,Paddy,1.4,25.0,POINT (nan nan),17.857142857142858
227,2016,AP1226000076,Pedakrishna Rajapuram,Vizianagaram,Andhrapradesh,,,Paddy,2.9,45.0,POINT (nan nan),15.517241379310345
228,2016,AP2024000001,Bogadenna,Kadapa,Andhrapradesh,14.32511,78.33124,Paddy,0.4,20.0,POINT (78.33123999999999 14.32511),50.0
229,2016,AP2024000011,Munaiah,Kadapa,Andhrapradesh,14.20747,78.24,Vacant,,,POINT (78.23999999999999 14.20747),
230,2016,AP2024000012,Benjimen,Kadapa,Andhrapradesh,14.38966,78.4245,Vacant,,,POINT (78.42449999999999 14.38966),
231,2016,AP2024000014,Eeshwarreddy,Kadapa,Andhrapradesh,14.20513,78.23304,Lemon,0.8,200.0,POINT (78.23304 14.20513),250.0
232,2016,AP2024000014,Eeshwarreddy,Kadapa,Andhrapradesh,14.20513,78.23304,Sweet Orange,0.8,200.0,POINT (78.23304 14.20513),250.0
233,2016,AP2024000014,Eeshwarreddy,Kadapa,Andhrapradesh,14.20513,78.23304,Foxtail Millet,0.4,5.0,POINT (78.23304 14.20513),12.5
234,2016,AP2024000015,Ramamunireddy,Kadapa,Andhrapradesh,14.38614,78.420878,Foxtail Millet,2.8,26.0,POINT (78.420878 14.38614),9.285714285714286
235,2016,AP2024000017,Ramireddy,Kadapa,Andhrapradesh,14.20707,78.23494,Groundnut,1.5,24.0,POINT (78.23493999999999 14.20707),16.0
236,2016,AP2024000017,Ramireddy,Kadapa,Andhrapradesh,14.20707,78.23494,Foxtail Millet,0.8,10.0,POINT (78.23493999999999 14.20707),12.5
237,2016,AP2024000021,Ravindrareddy,Kadapa,Andhrapradesh,14.15668,78.30657,Foxtail Millet,1.6,15.0,POINT (78.30656999999999 14.15668),9.375
238,2016,AP2024000029,Shambhureddy,Kadapa,Andhrapradesh,14.15643,78.28657,Foxtail Millet,0.4,5.0,POINT (78.28657 14.15643),12.5
239,2016,AP2024000029,Shambhureddy,Kadapa,Andhrapradesh,14.15643,78.28657,Orange,2.0,400.0,POINT (78.28657 14.15643),200.0
240,2016,AP2024000032,Sangireddy,Kadapa,Andhrapradesh,14.17485,78.28586,Orange,3.6,800.0,POINT (78.28586 14.17485),222.22222222222223
241,2016,AP2024000035,Chennappa,Kadapa,Andhrapradesh,14.467378,78.824158,Groundnut,1.06,23.0,POINT (78.824158 14.467378),21.69811320754717
242,2016,AP2024000037,Subbaraidu,Kadapa,Andhrapradesh,14.467379,78.824159,Paddy,0.8,55.0,POINT (78.82415899999999 14.467379),68.75
243,2016,AP2024000038,Obanna,Kadapa,Andhrapradesh,14.3039,78.31456,Groundnut,1.2,18.0,POINT (78.31456 14.3039),15.0
244,2016,AP2024000039,Obanna,Kadapa,Andhrapradesh,14.3961,78.42459,Orange,0.8,200.0,POINT (78.42458999999999 14.3961),250.0
245,2016,AP2024000040,Venkatanna,Kadapa,Andhrapradesh,14.31199,78.40755,Paddy,0.8,38.0,POINT (78.40755 14.31199),47.5
246,2016,AP2024000041,N.Eswarreddy,Kadapa,Andhrapradesh,14.15541,78.30669,Foxtail Millet,3.6,20.0,POINT (78.30669 14.15541),5.555555555555555
247,2016,AP2024000042,Aswarthareddy,Kadapa,Andhrapradesh,,,Groundnut,2.0,40.0,POINT (nan nan),20.0
248,2016,AP2024000042,Aswarthareddy,Kadapa,Andhrapradesh,,,Foxtail Millet,1.5,18.0,POINT (nan nan),12.0
249,2016,AP2024000043,Ramachandrareddy,Kadapa,Andhrapradesh,14.15606,78.28676,Foxtail Millet,1.5,15.0,POINT (78.28676 14.15606),10.0
250,2016,AP2024000044,P.Benjimen,Kadapa,Andhrapradesh,14.38966,78.4245,Lemon,1.64,300.0,POINT (78.42449999999999 14.38966),182.9268292682927
251,2016,AP2024000045,Prabhakar,Kadapa,Andhrapradesh,14.477363,78.834142,Foxtail Millet,1.6,15.0,POINT (78.834142 14.477363),9.375
252,2016,AP2024000045,Prabhakar,Kadapa,Andhrapradesh,14.477363,78.834142,Varigalu,2.0,10.0,POINT (78.834142 14.477363),5.0
253,2016,AP2024000046,Veeragovindu,Kadapa,Andhrapradesh,14.32524,78.331118,Foxtail Millet,1.7,20.0,POINT (78.331118 14.32524),11.764705882352942
254,2016,AP2024000047,Pichanna,Kadapa,Andhrapradesh,14.467354,78.824134,Paddy,0.4,20.0,POINT (78.824134 14.467354),50.0
255,2016,AP2024000047,Pichanna,Kadapa,Andhrapradesh,14.467354,78.824134,Foxtail Millet,2.0,20.0,POINT (78.824134 14.467354),10.0
256,2016,AP2024000048,Peddanna,Kadapa,Andhrapradesh,14.39897,78.43006,Groundnut,1.0,10.0,POINT (78.43006 14.39897),10.0
257,2016,AP2024000049,Lajaraiah,Kadapa,Andhrapradesh,14.15492,78.30105,Foxtail Millet,1.74,14.0,POINT (78.30105 14.15492),8.045977011494253
258,2016,AP2024000050,Bv Ramana,Kadapa,Andhrapradesh,14.38612,78.420876,Foxtail Millet,0.4,5.0,POINT (78.42087600000001 14.38612),12.5
259,2016,AP2024000051,Peddachennareddy,Kadapa,Andhrapradesh,14.488139,78.471361,Lemon,0.4,100.0,POINT (78.471361 14.488139),250.0
260,2016,AP2024000051,Peddachennareddy,Kadapa,Andhrapradesh,14.488139,78.471361,Banana,0.4,100.0,POINT (78.471361 14.488139),250.0
261,2016,AP2024000052,Gangadhar,Kadapa,Andhrapradesh,14.20526,78.23363,Paddy,0.4,20.0,POINT (78.23363000000001 14.20526),50.0
262,2016,AP2024000053,Subbaraidu,Kadapa,Andhrapradesh,14.20524,78.23321,Paddy,0.4,20.0,POINT (78.23321 14.20524),50.0
263,2016,AP2024000054,Shambhureddy,Kadapa,Andhrapradesh,14.19667,78.2406499999999,Foxtail Millet,3.6,21.0,POINT (78.2406499999999 14.19667),5.833333333333333
264,2016,AP2024000054,Shambhureddy,Kadapa,Andhrapradesh,14.19667,78.2406499999999,Orange,3.6,500.0,POINT (78.2406499999999 14.19667),138.88888888888889
265,2016,AP2024000055,Govindu,Kadapa,Andhrapradesh,14.2030399999999,78.2302,Paddy,0.6,30.0,POINT (78.2302 14.2030399999999),50.0
266,2016,AP2029000005,Rafi,Kadapa,Andhrapradesh,14.38606,78.42087,Red Gram,1.6,15.0,POINT (78.42086999999999 14.38606),9.375
267,2016,AP2029000010,Obireddy,Kadapa,Andhrapradesh,14.31322,78.40622,Lemon,1.0,7.0,POINT (78.40622 14.31322),7.0
268,2016,AP2035000001,Prabhudasu,Kadapa,Andhrapradesh,14.20561,78.23276,Banana,2.6,600.0,POINT (78.23276 14.20561),230.76923076923077
269,2016,AP2035000002,Prabhudasu,Kadapa,Andhrapradesh,14.38596,78.42086,Red Gram,2.0,25.0,POINT (78.42086 14.38596),12.5
270,2016,AP2035000003,Babaiah,Kadapa,Andhrapradesh,14.46737,78.82415,Groundnut,4.0,24.0,POINT (78.82415 14.46737),6.0
271,2016,AP2035000003,Babaiah,Kadapa,Andhrapradesh,14.46737,78.82415,Red Gram,0.4,25.0,POINT (78.82415 14.46737),62.5
272,2016,AP2035000004,Hussainppari,Kadapa,Andhrapradesh,14.43103,78.46906,Foxtail Millet,0.8,11.0,POINT (78.46906 14.43103),13.75
273,2016,AP2035000005,Narsimhulu,Kadapa,Andhrapradesh,14.477368,78.834147,Foxtail Millet,0.8,12.0,POINT (78.834147 14.477368),15.0
274,2016,AP2035000009,Subbaraidu,Kadapa,Andhrapradesh,9.722947,76.572538,Groundnut,1.14,16.0,POINT (76.57253799999999 9.722947),14.035087719298247
275,2016,AP2035000028,Shivareddy,Kadapa,Andhrapradesh,14.15882,78.3497,Foxtail Millet,1.98,24.0,POINT (78.3497 14.15882),12.121212121212121
276,2016,AP2035000029,Sambaiah,Kadapa,Andhrapradesh,14.31306,78.40734,Groundnut,0.42,5.0,POINT (78.40734 14.31306),11.904761904761905
277,2016,AP2035000030,Sambaiah,Kadapa,Andhrapradesh,14.31529,78.310857,Red Gram,6.0,28.0,POINT (78.310857 14.31529),4.666666666666667
278,2016,AP2035000031,Venkatramana,Kadapa,Andhrapradesh,14.31866,78.31187,Paddy,0.4,2.4,POINT (78.31187 14.31866),5.999999999999999
279,2016,AP2035000031,Venkatramana,Kadapa,Andhrapradesh,14.31866,78.31187,Foxtail Millet,2.0,12.0,POINT (78.31187 14.31866),6.0
280,2016,AP2035000032,Sambaiah,Kadapa,Andhrapradesh,,,Foxtail Millet,1.29,15.0,POINT (nan nan),11.627906976744185
281,2016,AP2035000034,Sambashivudu,Kadapa,Andhrapradesh,14.21943,78.22927,Foxtail Millet,0.94,10.0,POINT (78.22927 14.21943),10.638297872340425
282,2016,AP2035000035,Chinna Venkat Raidu,Kadapa,Andhrapradesh,14.46738,78.82416,Foxtail Millet,3.14,40.0,POINT (78.82416000000001 14.46738),12.738853503184712
283,2016,AP2035000036,Obulreddy,Kadapa,Andhrapradesh,14.467375,78.824155,Groundnut,3.68,40.0,POINT (78.824155 14.467375),10.869565217391305
284,2016,AP2035000039,Chandrashekarreddy,Kadapa,Andhrapradesh,14.31306,78.40734,Foxtail Millet,1.37,8.0,POINT (78.40734 14.31306),5.839416058394161
285,2016,AP2035000040,Kondareddy,Kadapa,Andhrapradesh,14.31555,78.31058,Groundnut,0.12,23.0,POINT (78.31058 14.31555),191.66666666666669
286,2016,AP2035000040,Kondareddy,Kadapa,Andhrapradesh,14.31555,78.31058,Foxtail Millet,0.8,12.0,POINT (78.31058 14.31555),15.0
287,2016,AP2035000040,Kondareddy,Kadapa,Andhrapradesh,14.31555,78.31058,Varigalu,0.8,14.0,POINT (78.31058 14.31555),17.5
288,2016,AP2035000041,Venkatramanareddy,Kadapa,Andhrapradesh,14.31529,78.310857,,,,POINT (78.310857 14.31529),
289,2016,AP2035000042,Yerra Gangaiah,Kadapa,Andhrapradesh,14.49533,78.47942,Groundnut,1.5,35.0,POINT (78.47942 14.49533),23.333333333333332
290,2016,AP2035000043,Pedda Ganganna,Kadapa,Andhrapradesh,14.32465,78.31763,Orange,2.0,200.0,POINT (78.31762999999999 14.32465),100.0
291,2016,AP2035000044,Ganganna,Kadapa,Andhrapradesh,14.477357,78.834136,,,,POINT (78.834136 14.477357),
292,2016,AP2035000047,Siddappa,Kadapa,Andhrapradesh,14.477358,78.834137,Groundnut,4.7,48.0,POINT (78.834137 14.477358),10.212765957446807
293,2016,AP2035000048,Ganganna,Kadapa,Andhrapradesh,14.477359,78.834138,Vacant,,,POINT (78.834138 14.477359),
294,2016,AP2035000049,Subbaraidu,Kadapa,Andhrapradesh,14.25777,78.282442,Groundnut,0.91,30.0,POINT (78.282442 14.25777),32.967032967032964
295,2016,AP2035000052,Venkatramreddy,Kadapa,Andhrapradesh,14.4441399999999,78.51315,Lemon,4.0,400.0,POINT (78.51315 14.4441399999999),100.0
296,2016,AP2035000055,Chanchanna,Kadapa,Andhrapradesh,14.20241,78.28359,Red Gram,2.0,12.0,POINT (78.28359 14.20241),6.0
297,2016,AP2035000056,Naganna,Kadapa,Andhrapradesh,14.39079,78.41999,Groundnut,1.72,25.0,POINT (78.41999 14.39079),14.534883720930234
298,2016,AP2035000057,Naganna,Kadapa,Andhrapradesh,14.15626,78.2866,Groundnut,0.8,10.0,POINT (78.28660000000001 14.15626),12.5
299,2016,AP2035000058,Pullareddy,Kadapa,Andhrapradesh,14.15598,78.28665,Groundnut,0.8,26.0,POINT (78.28664999999999 14.15598),32.5
300,2016,AP2035000059,Pakheera,Kadapa,Andhrapradesh,14.15888,78.34968,Foxtail Millet,0.8,10.0,POINT (78.34968000000001 14.15888),12.5
301,2016,AP2035000060,Pakheera,Kadapa,Andhrapradesh,14.477354,78.834133,Foxtail Millet,0.8,11.0,POINT (78.83413299999999 14.477354),13.75
302,2016,AP2035000061,Pakheera,Kadapa,Andhrapradesh,14.15863,78.36972,Foxtail Millet,0.6,9.0,POINT (78.36972 14.15863),15.0
303,2016,AP2035000062,Babusab,Kadapa,Andhrapradesh,14.477364,78.834143,Foxtail Millet,0.8,10.0,POINT (78.834143 14.477364),12.5
304,2016,AP2035000063,Narasimlu,Kadapa,Andhrapradesh,14.46226,78.51759,Red Gram,0.4,5.0,POINT (78.51759 14.46226),12.5
305,2016,AP2035000063,Narasimlu,Kadapa,Andhrapradesh,14.46226,78.51759,Groundnut,0.4,5.0,POINT (78.51759 14.46226),12.5
306,2016,AP2035000063,Narasimlu,Kadapa,Andhrapradesh,14.46226,78.51759,Lemon,0.8,250.0,POINT (78.51759 14.46226),312.5
307,2016,AP2035000064,Narasimlu,Kadapa,Andhrapradesh,14.2039299999999,78.23012,Red Gram,0.8,25.0,POINT (78.23012 14.2039299999999),31.25
308,2016,AP2035000065,Narasimlu,Kadapa,Andhrapradesh,14.467383,78.824163,Foxtail Millet,0.8,10.0,POINT (78.824163 14.467383),12.5
309,2016,AP2035000066,Narasimlu,Kadapa,Andhrapradesh,14.32737,78.30694,Foxtail Millet,0.8,12.0,POINT (78.30694 14.32737),15.0
310,2016,AP2035000067,Papanna,Kadapa,Andhrapradesh,14.39602,78.4136,Groundnut,1.2,10.0,POINT (78.4136 14.39602),8.333333333333334
311,2016,AP2035000067,Papanna,Kadapa,Andhrapradesh,14.39602,78.4136,Paddy,1.0,20.0,POINT (78.4136 14.39602),20.0
312,2016,AP2035000068,Papanna,Kadapa,Andhrapradesh,14.38884,78.42451,Red Gram,1.0,30.0,POINT (78.42451 14.38884),30.0
313,2016,AP2035000069,Bojjanna,Kadapa,Andhrapradesh,14.20754,78.23942,Groundnut,1.0,13.0,POINT (78.23942 14.20754),13.0
314,2016,AP2035000070,Bojjanna,Kadapa,Andhrapradesh,14.38607,78.420871,Groundnut,0.82,12.0,POINT (78.42087100000001 14.38607),14.634146341463415
315,2016,AP2035000071,Venkataiah,Kadapa,Andhrapradesh,14.467367,78.824147,Groundnut,1.0,13.0,POINT (78.824147 14.467367),13.0
316,2016,AP2035000072,Ramanaiah,Kadapa,Andhrapradesh,14.38605,78.420869,Groundnut,1.0,10.0,POINT (78.420869 14.38605),10.0
317,2016,AP2035000074,Sambaiah,Kadapa,Andhrapradesh,14.22031,78.22928,Foxtail Millet,1.84,14.0,POINT (78.22928 14.22031),7.608695652173913
318,2016,AP2035000075,Gangireddy,Kadapa,Andhrapradesh,14.31396,78.40624,Lemon,5.0,6000.0,POINT (78.40624 14.31396),1200.0
319,2016,AP2035000076,Chinna Venkatesh,Kadapa,Andhrapradesh,9.722997,76.572594,Foxtail Millet,0.96,11.0,POINT (76.572594 9.722996999999999),11.458333333333334
320,2016,AP2035000077,Narayanareddy,Kadapa,Andhrapradesh,14.4744,78.4698,Foxtail Millet,1.36,15.0,POINT (78.46980000000001 14.4744),11.029411764705882
321,2016,AP2035000078,Kondareddy,Kadapa,Andhrapradesh,14.42295,78.47057,Foxtail Millet,2.25,15.0,POINT (78.47057 14.42295),6.666666666666667
322,2016,AP2035000078,Kondareddy,Kadapa,Andhrapradesh,14.42295,78.47057,Barigalu,2.0,10.0,POINT (78.47057 14.42295),5.0
323,2016,AP2035000080,Kondareddy,Kadapa,Andhrapradesh,14.42923,78.47092,Foxtail Millet,0.8,10.0,POINT (78.47092000000001 14.42923),12.5
324,2016,AP2035000081,Ramakrishnaiah,Kadapa,Andhrapradesh,14.467375,78.824155,Foxtail Millet,1.0,13.0,POINT (78.824155 14.467375),13.0
325,2016,AP2035000082,Kondareddy,Kadapa,Andhrapradesh,14.460738,78.820416,Foxtail Millet,2.14,29.0,POINT (78.82041599999999 14.460738),13.551401869158878
326,2016,AP2035000083,Pedda Hanumanthareddy,Kadapa,Andhrapradesh,14.15584,78.30043,Foxtail Millet,1.66,21.0,POINT (78.30043000000001 14.15584),12.650602409638555
327,2016,AP2035000084,Nagamallareddy,Kadapa,Andhrapradesh,14.32194,78.32013,Lemon,1.0,8.0,POINT (78.32013000000001 14.32194),8.0
328,2016,AP2035000085,Bhaskar Reddy,Kadapa,Andhrapradesh,14.31496,78.3102,Groundnut,1.0,8.0,POINT (78.31019999999999 14.31496),8.0
329,2016,AP2035000086,Siddareddy,Kadapa,Andhrapradesh,14.31133,78.40556,Varigalu,0.4,6.0,POINT (78.40555999999999 14.31133),15.0
330,2016,AP2035000087,Pullareddy,Kadapa,Andhrapradesh,14.20707,78.23494,Lemon,0.8,120.0,POINT (78.23493999999999 14.20707),150.0
331,2016,AP2035000088,Hanumanthareddy,Kadapa,Andhrapradesh,14.3039,78.31456,Paddy,2.4,100.0,POINT (78.31456 14.3039),41.66666666666667
332,2016,AP2035000089,Venkata Subbanna,Kadapa,Andhrapradesh,14.15567,78.30068,Red Gram,1.9,8.0,POINT (78.30068 14.15567),4.2105263157894735
333,2016,AP2035000090,Chinna Ganganna,Kadapa,Andhrapradesh,14.43995,78.46321,Sweet,2.0,200.0,POINT (78.46321 14.43995),100.0
334,2016,AP2035000091,Balanagireddy,Kadapa,Andhrapradesh,14.467367,78.824147,Lemon,1.52,1000.0,POINT (78.824147 14.467367),657.8947368421052
335,2016,AP2035000092,Sreenivasareddy,Kadapa,Andhrapradesh,14.38611,78.420875,Groundnut,2.0,8.0,POINT (78.420875 14.38611),4.0
336,2016,AP2035000093,Sreenivasareddy,Kadapa,Andhrapradesh,14.38609,78.420873,Groundnut,2.0,24.0,POINT (78.420873 14.38609),12.0
337,2016,AP2035000094,Chenna Reddy,Kadapa,Andhrapradesh,14.32194,78.32013,Groundnut,2.0,10.0,POINT (78.32013000000001 14.32194),5.0
338,2016,AP2035000095,Rajareddy,Kadapa,Andhrapradesh,14.21778,78.22607,Groundnut,2.0,18.0,POINT (78.22607000000001 14.21778),9.0
339,2016,AP2035000096,Yerra Gangaiah,Kadapa,Andhrapradesh,14.31553,78.31824,Groundnut,2.67,30.0,POINT (78.31824 14.31553),11.235955056179776
340,2016,AP2035000096,Yerra Gangaiah,Kadapa,Andhrapradesh,14.31553,78.31824,Paddy,2.0,40.0,POINT (78.31824 14.31553),20.0
341,2016,AP2035000097,Peddanarayana Reddy,Kadapa,Andhrapradesh,14.22273,78.22718,Groundnut,0.8,13.0,POINT (78.22718 14.22273),16.25
342,2016,AP2035000097,Peddanarayana Reddy,Kadapa,Andhrapradesh,14.22273,78.22718,Red Gram,0.4,5.0,POINT (78.22718 14.22273),12.5
343,2016,AP2035000097,Peddanarayana Reddy,Kadapa,Andhrapradesh,14.22273,78.22718,Foxtail Millet,0.4,5.0,POINT (78.22718 14.22273),12.5
344,2016,AP2035000098,Musalreddy,Kadapa,Andhrapradesh,14.43741,78.50781,Groundnut,1.2,5.0,POINT (78.50781000000001 14.43741),4.166666666666667
345,2016,AP2035000099,Narayanareddy,Kadapa,Andhrapradesh,14.20754,78.23942,Groundnut,2.0,25.0,POINT (78.23942 14.20754),12.5
346,2016,AP2035000099,Narayanareddy,Kadapa,Andhrapradesh,,,Sweet Orange,0.16,450.0,POINT (nan nan),2812.5
347,2016,AP2035000100,Narayanareddy,Kadapa,Andhrapradesh,14.39897,78.43006,Red Gram,0.8,10.0,POINT (78.43006 14.39897),12.5
348,2016,AP2035000101,S.Narayana Reddy,Kadapa,Andhrapradesh,14.39602,78.4136,Sweet Orange,3.6,600.0,POINT (78.4136 14.39602),166.66666666666666
349,2016,AP2035000102,Pedda Obulaiah,Kadapa,Andhrapradesh,14.43103,78.46906,Sweet Orange,2.4,250.0,POINT (78.46906 14.43103),104.16666666666667
350,2016,AP2035000103,Chinnaganganna,Kadapa,Andhrapradesh,14.477361,78.83414,Vacant,,,POINT (78.83414 14.477361),
351,2016,AP2035000104,Siddappa,Kadapa,Andhrapradesh,14.477359,78.834138,Groundnut,1.95,28.0,POINT (78.834138 14.477359),14.35897435897436
352,2016,AP2036000001,Prasad,Kadapa,Andhrapradesh,14.21778,78.22607,Groundnut,1.0,10.0,POINT (78.22607000000001 14.21778),10.0
353,2016,AP2036000002,Eeshwaraiah,Kadapa,Andhrapradesh,14.39844,78.4173,Groundnut,1.0,10.0,POINT (78.4173 14.39844),10.0
354,2016,AP2036000003,Gangaiah,Kadapa,Andhrapradesh,14.31866,78.31187,Red Gram,1.2,16.0,POINT (78.31187 14.31866),13.333333333333334
355,2016,AP2036000004,Pedda Obulesu,Kadapa,Andhrapradesh,14.22031,78.22928,Groundnut,0.4,5.0,POINT (78.22928 14.22031),12.5
356,2016,AP2036000004,Pedda Obulesu,Kadapa,Andhrapradesh,14.22031,78.22928,Red Gram,0.8,15.0,POINT (78.22928 14.22031),18.75
357,2016,AP2036000005,Pedda Obulesu,Kadapa,Andhrapradesh,14.21943,78.22927,Groundnut,1.2,15.0,POINT (78.22927 14.21943),12.5
358,2016,AP2036000006,Chinnaiah,Kadapa,Andhrapradesh,14.19666,78.24065,Groundnut,1.9,7.0,POINT (78.24065 14.19666),3.68421052631579
359,2016,AP2036000007,Samson,Kadapa,Andhrapradesh,14.467369,78.824149,Foxtail Millet,0.8,15.0,POINT (78.82414900000001 14.467369),18.75
360,2016,AP2036000008,Chinna Venkatesh,Kadapa,Andhrapradesh,14.40308,78.43136,Foxtail Millet,1.9,15.0,POINT (78.43136 14.40308),7.894736842105264
361,2016,AP2036000009,Ramasubbaiah,Kadapa,Andhrapradesh,14.31146,78.40759,Paddy,0.4,20.0,POINT (78.40759 14.31146),50.0
362,2016,AP2036000010,Ramaiah,Kadapa,Andhrapradesh,14.20577,78.23259,Groundnut,1.8,4.0,POINT (78.23259 14.20577),2.2222222222222223
363,2016,AP2036000011,Jayaram,Kadapa,Andhrapradesh,14.1566,78.30318,Foxtail Millet,1.5,9.0,POINT (78.30318 14.1566),6.0
364,2016,AP2036000012,Venkatesh,Kadapa,Andhrapradesh,14.45594,78.52186,Groundnut,0.64,5.0,POINT (78.52186 14.45594),7.8125
365,2016,AP2036000013,M.P.Badulaiah,Kadapa,Andhrapradesh,14.15664,78.30329,Foxtail Millet,1.5,9.0,POINT (78.30329 14.15664),6.0
366,2016,AP2036000014,Venkataiah,Kadapa,Andhrapradesh,14.43741,78.50781,Groundnut,1.68,24.0,POINT (78.50781000000001 14.43741),14.285714285714286
367,2016,AP2036000015,Prabhu,Kadapa,Andhrapradesh,14.3961,78.42459,Vacant,,,POINT (78.42458999999999 14.3961),
368,2016,AP2036000016,Yakobu,Kadapa,Andhrapradesh,14.17986,78.29695,Paddy,0.8,65.0,POINT (78.29695 14.17986),81.25
369,2016,AP2036000016,Yakobu,Kadapa,Andhrapradesh,14.17986,78.29695,Foxtail Millet,1.5,8.0,POINT (78.29695 14.17986),5.333333333333333
370,2016,AP2036000017,M.C.Badulaiah,Kadapa,Andhrapradesh,14.15645,78.307,Groundnut,0.64,5.0,POINT (78.307 14.15645),7.8125
371,2016,AP2107000001,Kondapuram,Kurnool,Andhrapradesh,14.8255,78.5851,Paddy,0.4,20.0,POINT (78.5851 14.8255),50.0
372,2016,AP2107000002,Kondapuram,Kurnool,Andhrapradesh,14.18448,78.03637,Paddy,0.4,20.0,POINT (78.03637000000001 14.18448),50.0
373,2016,AP2107000002,Kondapuram,Kurnool,Andhrapradesh,14.8255,78.5851,Sugarcane,0.4,5.0,POINT (78.5851 14.8255),12.5
374,2016,AP2107000003,Gundrevula,Kurnool,Andhrapradesh,14.17409,78.04476,Paddy,0.4,20.0,POINT (78.04476 14.17409),50.0
375,2016,AP2107000004,Gundrevula,Kurnool,Andhrapradesh,14.1736,78.04879,Paddy,0.4,20.0,POINT (78.04879 14.1736),50.0
376,2016,AP2107000005,Kothakota,Kurnool,Andhrapradesh,14.131,78.1053,Paddy,0.4,20.0,POINT (78.1053 14.131),50.0
377,2016,AP2107000005,Kothakota,Kurnool,Andhrapradesh,14.131,78.1053,Sugarcane,0.1,6.0,POINT (78.1053 14.131),60.0
378,2016,AP2107000005,Kothakota,Kurnool,Andhrapradesh,14.131,78.1053,Red Gram,0.4,50.0,POINT (78.1053 14.131),125.0
